Region,City,Year,CAP,DGO,GAS,HSO,HSW,HFO,KJF,LPG,LSO,LSW,MSO,MSW,NAP,Configuration
China,Guangzhou,2020,264,,,36.02705,36.02705,,,,0,0,168.1262,0,,Config_36
China,Hainan,2006,176,15.3,8.9,0,0,6.8,1,3.5,0,14,26,0,3.7,Config_16
China,Hainan,2007,176,60.1,39.4,0,0,14.7,4.5,18.6,15.5,15.5,100.75,23.25,16.3,Config_16
China,Hainan,2008,176,61.7,41.6,0,0,13.5,4.3,18.1,15.8,15.8,102.7,23.7,16.5,Config_16
China,Hainan,2009,176,62.9,44.8,0,0,8.9,5.5,16,15.8,15.8,102.7,23.7,16.6,Config_16
China,Hainan,2010,176,62.9,44.9,0,0,12.6,7,16.7,16.5,16.5,107.25,24.75,17.6,Config_16
China,Hainan,2011,182,69.30042,49.4003,0,0,16.2001,7.600046,17.5001,18.24411,18.24411,118.5867,27.36616,19.60012,Config_16
China,Hainan,2012,184,69.8,51.9,0,0,17.3,7.9,16.9,18.5,18.5,120.25,27.75,18.5,Config_16
China,Hainan,2013,184,63.2,50.5,0,0,18,8.1,16.3,17.6,17.6,114.4,26.4,17.8,Config_16
China,Hainan,2014,184,60.7,50.8,0,0,16.2,8.7,16.6,17.5,17.5,113.75,26.25,19.7,Config_16
China,Hainan,2015,184,59.89664,52.89703,0,0,16.59907,9.99944,17.49902,17.85,17.85,116.025,26.775,19.99888,Config_16
China,Hainan,2016,184,55.7,52.3,0,0,16.2,11,18.9,17.7,17.7,115.05,26.55,20.2,Config_16
China,Hainan,2017,184,46.69715,49.4378,0,0,14.38177,9.787595,16.77873,15.78,15.78,102.57,23.67,17.97721,Config_16
China,Hainan,2018,184,51.05497,55.48317,0,0,14.1237,11.06698,18.85993,17.4334,17.4334,113.3171,26.15009,19.83904,Config_16
China,Hainan,2019,184,54.0237,60.31097,0,0,14.59918,12.5272,20.20789,18.50589,18.50589,120.2883,27.75883,21.23628,Config_16
China,Hainan,2020,184,,,0,0,,,,18.11393,18.11393,117.7406,27.1709,,Config_16
China,Hangzhou,2005,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2006,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2007,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2008,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2009,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2010,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2011,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2012,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2013,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2014,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2015,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2016,24,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Hangzhou,2017,18,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Harbin,2005,81,22.5,14.9,0,0,1.5,1.6,6.9,0,11,11,33,7.3,Config_17
China,Harbin,2006,81,23.5,15.4,0,0,1.6,1.5,8,0,11.6,11.6,34.8,7.8,Config_17
China,Harbin,2007,81,22.7,15.4,0,0,2.9,1.7,8.3,0,11.8,11.8,35.4,7.799999,Config_17
China,Harbin,2008,81,20.2,13.6,0,0,2.2,1.4,7.3,0,10.4,10.4,31.2,6.9,Config_17
China,Harbin,2009,81,19.5,12.7,0,0,1.2,1.8,7.1,0,10,10,30,6.7,Config_17
China,Harbin,2010,81,38.6,22.6,0,0,8,4.2,12,0,19.8,19.8,59.4,12.1,Config_17
China,Harbin,2011,81,39.4,21.8,0,0,4.2,4,12,19,19,4.75,52.25,11.9,Config_17
China,Harbin,2012,81,39.4,22.9,0,0,4.1,4.1,11.5,19,19,4.75,52.25,11.3,Config_17
China,Harbin,2013,81,38.4,23.4,0,0,4.7,4.4,11.5,19,19,4.75,52.25,11.4,Config_17
China,Harbin,2014,81,33.2,22.4,0,0,3.4,4.2,10.3,17,17,4.25,46.75,10.1,Config_17
China,Harbin,2015,81,23.99632,17.5973,0,0,2.199663,3.599448,8.398713,13.06,13.06,3.265,35.915,7.698821,Config_17
China,Harbin,2016,81,24.09653,18.89728,0,0,1.899727,4.299382,9.498633,13.9,13.9,3.475,38.225,8.19882,Config_17
China,Harbin,2017,81,24.83636,21.83532,0,0,2,4.7,10.4,15.2,15.2,3.8,41.8,9,Config_17
China,Harbin,2018,81,25.52495,22.96039,0,0,1.886712,4.99399,10.94913,15.80753,15.80753,3.951884,43.47072,9.344666,Config_17
China,Harbin,2019,81,21.62449,19.98824,0,0,1.556769,4.569212,9.528784,13.57233,13.57233,3.393082,37.32391,8.066791,Config_17
China,Harbin,2020,81,,,0,0,,,,14.2,14.2,3.55,39.05,,Config_17
China,Heshan,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2013,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2014,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2015,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2016,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2017,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2018,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2019,16,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Heshan,2020,16,,,0,0,,,,0,0,0,0,,Config_1
China,Heze,2005,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Heze,2006,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Heze,2007,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Heze,2008,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Heze,2009,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Heze,2010,105,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2011,120,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2012,120,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2013,240,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2014,240,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2015,240,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2016,150,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2017,150,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2018,150,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2019,150,0,0,0,0,0,0,0,0,0,0,0,0,Config_31
China,Heze,2020,150,,,0,0,,,,0,0,0,0,,Config_31
China,Heze,2005,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2006,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2007,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2008,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2009,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2010,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2011,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2012,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2013,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2014,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2015,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2016,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2017,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2018,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2019,60,0,0,0,0,0,0,0,0,0,0,0,0,Config_13
China,Heze,2020,30,,,0,0,,,,0,0,0,0,,Config_13
China,Hohhot,2005,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2006,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2008,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2009,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2010,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2011,15,0,0,0,0,0,0,0,0,0,0,0,0,Config_4
China,Hohhot,2012,25,0,0,0,0,0,0,0,0,0,0,0,0,Config_11
China,Hohhot,2013,100,0,0,0,0,0,0,0,0,0,0,0,0,Config_11
China,Hohhot,2014,100,0,0,0,0,0,0,0,0,0,0,0,0,Config_11
China,Hohhot,2015,100,25.9,23.9,0,0,8.5,4.8,7.6,0,0,0,83,11.5,Config_11
China,Hohhot,2016,100,25.4,23.5,0,0,8.4,4.7,7.5,0,0,0,81.4,11.3,Config_11
China,Hohhot,2017,100,26.61818,27.65101,0,0,9.331,5.217333,8.327666,0,0,0,90.3,12.54167,Config_11
China,Hohhot,2018,100,21.29058,22.53049,0,0,7.324453,4.247345,6.115703,0,0,0,71.94946,9.976901,Config_11
China,Hohhot,2019,100,26.08895,26.9233,0,0,8.656814,5.273597,5.95958,0,0,0,85.28014,11.87182,Config_11
China,Hohhot,2020,100,,,0,0,,,,0,0,0,82.23565,,Config_11
China,Huabei,2005,70,13.7,11.8,0,0,7.4,1.7,4.4,0,0,0,45,6,Config_17
China,Huabei,2006,100,14.9,12.8,0,0,8,1.9,4.8,0,0,0,49,6.5,Config_17
China,Huabei,2007,100,23.4,20.2,0,0,12.6,2.9,7.5,0,0,0,77,10.2,Config_17
China,Huabei,2008,100,29.1,25.2,0,0,15.7,3.6,9.4,0,0,0,96,12.8,Config_17
China,Huabei,2009,100,25.8,22.3,0,0,13.9,3.2,8.3,0,0,0,85,11.3,Config_17
China,Huabei,2010,100,28.8,24.9,0,0,15.5,3.6,9.3,0,0,0,95,12.6,Config_17
China,Huabei,2011,100,27.3,23.6,0,0,14.7,3.4,8.8,0,0,0,90,12,Config_17
China,Huabei,2012,100,27.3,23.6,0,0,14.7,3.4,8.8,0,0,0,90,12,Config_17
China,Huabei,2013,100,27.3,23.6,0,0,14.7,3.4,8.8,0,0,0,90,12,Config_17
China,Huabei,2014,100,27.3,23.6,0,0,14.7,3.4,8.8,0,0,0,90,12,Config_17
China,Huabei,2015,100,24.4,21.1,0,0,13.2,3,7.8,0,0,0,80.4,10.7,Config_17
China,Huabei,2016,100,23.2,21.6,0,0,12.1,3.4,8,0,0,0,79.6,10.7,Config_17
China,Huabei,2017,100,20.94008,21.99906,0,0,11.63053,3.208421,7.620001,0,0,0,76.2,10.22684,Config_17
China,Huabei,2018,100,19.1947,20.6324,0,0,10.24872,3.040656,7.155289,0,0,0,70.68082,9.470848,Config_17
China,Huabei,2019,175,34.9614,34.54987,0,0,19.45737,6.15697,7.887708,0,0,0,124.6479,20.48571,Config_29
China,Huabei,2020,200,,,0,0,,,,0,0,0,147,,Config_29
China,Huaian,2010,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2011,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2012,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2013,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2014,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2015,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2016,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2017,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2018,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2019,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huaian,2020,20,,,0,0,,,,0,0,0,0,,Config_5
China,Huanghua,2005,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2006,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2007,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2008,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2009,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2010,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2011,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2012,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2013,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2014,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2015,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2016,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2017,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2018,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2019,28.8,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2020,28.8,,,0,0,,,,0,0,0,0,,Config_25
China,Huanghua,2005,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2006,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2007,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2008,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2009,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2010,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2011,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2012,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2013,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2014,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2015,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2016,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2017,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2018,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2019,20,0,0,0,0,0,0,0,0,0,0,0,0,Config_25
China,Huanghua,2020,20,,,0,0,,,,0,0,0,0,,Config_25
China,Huanghua,2005,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2006,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2007,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2008,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2009,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2010,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2011,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2012,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2013,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2014,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2015,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2016,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2017,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2018,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2019,32,0,0,0,0,0,0,0,0,0,0,0,0,Config_30
China,Huanghua,2020,32,,,0,0,,,,0,0,0,0,,Config_30
China,Huanghua,2006,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2007,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2008,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2009,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2010,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2011,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2012,40,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Huanghua,2013,47.5,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2014,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2015,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2016,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2017,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2018,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2019,70,0,0,0,0,0,0,0,0,0,0,0,0,Config_15
China,Huanghua,2020,70,,,0,0,,,,0,0,0,0,,Config_15
China,Huanghua,2005,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2006,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2008,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2009,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2010,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2011,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2012,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2013,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2014,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2015,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2016,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2017,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2018,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2019,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_5
China,Huanghua,2020,30,,,0,0,,,,0,0,0,0,,Config_5
China,Huanghua,2005,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2006,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2007,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2008,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2009,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2010,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2011,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2012,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2013,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2014,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2015,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2016,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2017,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2018,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2019,30,0,0,0,0,0,0,0,0,0,0,0,0,Config_9
China,Huanghua,2020,30,,,0,0,,,,0,0,0,0,,Config_9
China,Huanghua (Zhongjie),2005,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
China,Huanghua (Zhongjie),2006,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
China,Huanghua (Zhongjie),2007,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_0
China,Huanghua (Zhongjie),2008,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2009,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2010,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2011,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2012,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2013,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2014,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2015,50,0,0,0,0,0,0,0,0,0,0,0,0,Config_2
China,Huanghua (Zhongjie),2016,85,0,0,0,0,0,0,0,0,0,0,0,0,Config_16
China,Huanghua (Zhongjie),2017,120,0,0,0,0,0,0,0,0,0,0,0,0,Config_16
China,Huanghua (Zhongjie),2018,120,0,0,0,0,0,0,0,0,0,0,0,0,Config_16
China,Huanghua (Zhongjie),2019,120,0,0,0,0,0,0,0,0,0,0,0,0,Config_16
China,Huanghua (Zhongjie),2020,120,,,0,0,,,,0,0,0,0,,Config_16
China,Huizhou,2009,200,42.4,11,0,144,41.8,5.1,10,0,0,0,0,24.5,Config_33
China,Huizhou,2010,240,108.3,25.5,0,225,0,9.5,21.1,0,0,0,0,45.1,Config_33
China,Huizhou,2011,240,96.89908,23.29978,0,202.5781,0.4999953,8.39992,16.89984,0,0,0,0,43.09959,Config_33
China,Huizhou,2012,240,110.8,28.2,0,242,4.4,10.3,19.9,0,0,0,0,45,Config_33
China,Huizhou,2013,240,108.7,29.7,0,246,5.9,11.4,20.3,0,0,0,0,46.1,Config_33
China,Huizhou,2014,240,106.4,30.3,0,240,3.6,11.9,20.5,0,0,0,0,45.6,Config_33
China,Huizhou,2015,240,106.4,32.6,0,245.9,3.5,13.7,21.9,0,0,0,0,45.3,Config_33
China,Huizhou,2016,240,103,32.3,0,248.7,5.7,15.5,23.8,0,0,0,0,45.8,Config_33
China,Huizhou,2017,340,112.0791,38.67503,0,280.9,6.497686,17.49377,26.79046,0,0,0,0,51.6816,Config_33
China,Huizhou,2018,440,156.8178,57.60759,0,399.7192,9.193542,24.78259,38.37304,0,0,0,0,72.74889,Config_33
China,Huizhou,2019,440,146.8287,50.40595,0,361.1869,7.521666,22.5404,34.00426,0,0,0,0,65.30917,Config_33
China,Huizhou,2020,440,,,0,409.5189,,,,0,0,0,0,,Config_33
China,Huludao,2005,140,49.6,28.5,57.15,0,1.8,3.8,16.1,57.15,0,12.7,0,16,Config_31
China,Huludao,2006,140,48.9,27.6,57.15,0,1.9,3.2,18.1,57.15,0,12.7,0,16.2,Config_31
China,Huludao,2007,140,49.3,29,61.2,0,5.4,3.9,19.5,61.2,0,13.6,0,17.1,Config_31
China,Huludao,2008,140,46.6,26.2,57.15,0,3.7,3.5,18.8,57.15,0,12.7,0,15.9,Config_31
China,Huludao,2009,140,44.2,26.1,54,0,2.1,4.2,16.4,54,0,12,0,15,Config_31
China,Huludao,2010,140,36.3,20.6,45,0,2.8,4.2,14.3,45,0,10,0,12.8,Config_31
China,Huludao,2011,140,46,27.2,37.5,0,1,5.2,16.5,81.25,0,6.25,0,16,Config_31
China,Huludao,2012,140,46,28.2,37.5,0,0.8,5.3,16.2,81.25,0,6.25,0,15.1,Config_31
China,Huludao,2013,140,43,29,37.5,0,2.8,5.8,16.3,81.25,0,6.25,0,15.3,Config_31
China,Huludao,2014,140,43.8,30.1,37.5,0,2.2,6.2,15.8,81.25,0,6.25,0,15.9,Config_36
China,Huludao,2015,140,38.4,23.3,29.76,0,1.8,5.5,10.9,64.48,0,4.96,0,11.2,Config_36
China,Huludao,2016,140,35.7,21.3,27.6,0,1.8,5.7,9,59.8,0,4.6,0,10,Config_36
China,Huludao,2017,140,38.69853,26.09733,31.83,0,2.101783,6.605604,10.40883,68.965,0,5.305,0,11.50976,Config_36
China,Huludao,2018,140,39.52068,25.29498,31.68555,0,2.11237,6.337109,10.03376,68.65202,0,5.280925,0,11.51242,Config_36
China,Huludao,2019,140,43.22902,28.50256,35.03836,0,1.726741,7.364725,11.16346,75.91644,0,5.839726,0,12.78416,Config_36
China,Huludao,2020,140,,,25.8,0,,,,55.9,0,4.3,0,,Config_36
China,Jiangmeng,2005,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Jiangmeng,2006,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Jiangmeng,2007,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Jiangmeng,2008,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Jiangmeng,2009,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
China,Jiangmeng,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,Config_1
